  5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01   5.41667E-01
  5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01   5.83333E-01
  6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01   6.25000E-01
  6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01   6.66667E-01
  7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01   7.08333E-01
  7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01   7.50000E-01
  7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01   7.91667E-01
  8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01   8.33333E-01
  8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01   8.75000E-01
  9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01   9.16667E-01
  9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01   9.58333E-01
  1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00
